trapped.pig.uniq.id,uniq.group,trial,group.trapped.pig.order,pot.helper.uniq.id,pot.helper.response,related,pot.helper.helped.by.trapped.before,trapped.before,trapped.pig.helped.others.before,pothelper.sex,test.dur.look.s.per.min,pretrial.rate.curio.min,pretrial.open.yn,train.rate.curio.min,train.rate.open,lat.helped.min,test.dur.look.window,test.count.look.window,test.curios.score,pretrial.curio.yn,trapped.pig.sow,trapped.pig.sex,test.count.look.per.testmin,test.rate.curio.min,pretrial.rate.open.min,pothelper.mom
DG4_W_6,DG4_W,DG4_W6_301120,2,DG4_W_1,0,No,No,No,n,Male,0,0,Yes,0.21,0.043333333,2.849333333,0,0,0,0,6310,m,0,0,0.019600925,6197
DG4_W_6,DG4_W,DG4_W6_301120,2,DG4_W_10,0,Yes,No,Yes,n,Female,0,0,No,0.473333333,0.02,NA,NA,NA,NA,0,6310,m,0,0,0,6310
DG4_W_6,DG4_W,DG4_W6_301120,2,DG4_W_2,0,No,No,No,n,Male,0,0.176408326,No,0.57,0.073333333,2.849333333,0,0,0,1,6310,m,0,0,0,6197
DG4_W_6,DG4_W,DG4_W6_301120,2,DG4_W_3,0,No,No,No,n,Male,0,0,No,0.47,0.006666667,NA,NA,NA,NA,0,6310,m,0,0,0,6197
DG4_W_6,DG4_W,DG4_W6_301120,2,DG4_W_4,1,No,No,No,n,Female,3.3060365,0.176408326,No,0.616666667,0.106666667,2.849333333,9.42,1,1,1,6310,m,0.350959289,0.350959289,0,6197
DG4_W_6,DG4_W,DG4_W6_301120,2,DG4_W_5,0,No,No,No,n,Female,4.099204493,0,No,0.473333333,0.066666667,2.849333333,11.68,1,0,0,6310,m,0.350959289,0,0,6197
DG4_W_6,DG4_W,DG4_W6_301120,2,DG4_W_7,0,Yes,No,No,n,Male,0,0,No,0.313333333,0.043333333,NA,NA,NA,NA,0,6310,m,0,0,0,6310
DG4_W_6,DG4_W,DG4_W6_301120,2,DG4_W_8,0,Yes,No,No,n,Female,0,0,No,0.403333333,0.046666667,NA,NA,NA,NA,0,6310,m,0,0,0,6310
DG4_W_6,DG4_W,DG4_W6_301120,2,DG4_W_9,0,Yes,No,No,n,Female,58.96116051,0,No,0.32,0.086666667,2.849333333,168,1,0,0,6310,m,0.350959289,0,0,6310
DG4_W_5,DG4_W,DG4_W5_011220,3,DG4_W_1,0,Yes,No,No,n,Male,2.776484285,0.171018128,No,0.21,0.043333333,11.45333333,31.8,2,3,1,6197,w,0.174621653,0.26193248,0,6197
DG4_W_5,DG4_W,DG4_W5_011220,3,DG4_W_10,0,No,No,Yes,n,Female,2.388824215,0,No,0.473333333,0.02,11.45333333,27.36,1,0,0,6197,w,0.087310827,0,0,6310
DG4_W_5,DG4_W,DG4_W5_011220,3,DG4_W_2,0,Yes,No,No,n,Male,13.16298021,0,No,0.57,0.073333333,11.45333333,150.76,6,2,0,6197,w,0.523864959,0.174621653,0,6197
DG4_W_5,DG4_W,DG4_W5_011220,3,DG4_W_3,0,Yes,No,No,n,Male,0.523864959,0,No,0.47,0.006666667,11.45333333,6,1,0,0,6197,w,0.087310827,0,0,6197
DG4_W_5,DG4_W,DG4_W5_011220,3,DG4_W_4,0,Yes,No,No,n,Female,2.951105938,0.171018128,No,0.616666667,0.106666667,11.45333333,33.8,4,2,1,6197,w,0.349243306,0.174621653,0,6197
DG4_W_5,DG4_W,DG4_W5_011220,3,DG4_W_6,0,No,No,Yes,n,Male,0,0,No,0.29,0.116666667,NA,NA,NA,NA,0,6197,w,0,0,0,6310
DG4_W_5,DG4_W,DG4_W5_011220,3,DG4_W_7,0,No,No,No,n,Male,4.868451689,0,No,0.313333333,0.043333333,11.45333333,55.76,4,1,0,6197,w,0.349243306,0.087310827,0,6310
DG4_W_5,DG4_W,DG4_W5_011220,3,DG4_W_8,0,No,No,No,n,Female,1.931315484,0,No,0.403333333,0.046666667,11.45333333,22.12,3,2,0,6197,w,0.26193248,0.174621653,0,6310
DG4_W_5,DG4_W,DG4_W5_011220,3,DG4_W_9,1,No,No,No,n,Female,22.86495926,0,No,0.32,0.086666667,11.45333333,261.88,6,2,0,6197,w,0.523864959,0.174621653,0,6310
DG4_W_9,DG4_W,DG4_W9_011220,4,DG4_W_1,1,No,No,No,y,Male,0,0,No,0.21,0.043333333,1.982666667,0,0,1,0,6310,w,0,0.504371217,0,6197
DG4_W_9,DG4_W,DG4_W9_011220,4,DG4_W_10,0,Yes,No,Yes,y,Female,0,0,No,0.473333333,0.02,NA,NA,NA,NA,0,6310,w,0,0,0,6310
DG4_W_9,DG4_W,DG4_W9_011220,4,DG4_W_2,0,No,No,No,y,Male,22.11163416,0.109553024,No,0.57,0.073333333,1.982666667,43.84,3,0,1,6310,w,1.513113651,0,0,6197
DG4_W_9,DG4_W,DG4_W9_011220,4,DG4_W_3,0,No,No,No,y,Male,0,0,No,0.47,0.006666667,NA,NA,NA,NA,0,6310,w,0,0,0,6197
DG4_W_9,DG4_W,DG4_W9_011220,4,DG4_W_4,0,No,No,No,y,Female,0,0,No,0.616666667,0.106666667,NA,NA,NA,NA,0,6310,w,0,0,0,6197
DG4_W_9,DG4_W,DG4_W9_011220,4,DG4_W_5,0,No,Yes,Yes,y,Female,13.53732347,0.109553024,No,0.473333333,0.066666667,1.982666667,26.84,4,0,1,6310,w,2.017484869,0,0,6197
DG4_W_9,DG4_W,DG4_W9_011220,4,DG4_W_6,0,Yes,No,Yes,y,Male,0,0.109553024,Yes,0.29,0.116666667,1.982666667,0,0,0,1,6310,w,0,0,0.012172558,6310
DG4_W_9,DG4_W,DG4_W9_011220,4,DG4_W_7,0,Yes,No,No,y,Male,0,0,No,0.313333333,0.043333333,NA,NA,NA,NA,0,6310,w,0,0,0,6310
DG4_W_9,DG4_W,DG4_W9_011220,4,DG4_W_8,0,Yes,No,No,y,Female,0,0,Yes,0.403333333,0.046666667,1.982666667,0,0,0,0,6310,w,0,0,0.062005644,6310
DG4_W_4,DG4_W,DG4_W4_021220,5,DG4_W_1,0,Yes,No,No,y,Male,0,0,No,0.21,0.043333333,NA,NA,NA,NA,0,6197,w,0,0,0,6197
DG4_W_4,DG4_W,DG4_W4_021220,5,DG4_W_10,0,No,Yes,Yes,y,Female,0,0,No,0.473333333,0.02,NA,NA,NA,NA,0,6197,w,0,0,0,6310
DG4_W_4,DG4_W,DG4_W4_021220,5,DG4_W_2,0,Yes,No,No,y,Male,14.88442211,0,No,0.57,0.073333333,3.98,59.24,7,0,0,6197,w,1.75879397,0,0,6197
DG4_W_4,DG4_W,DG4_W4_021220,5,DG4_W_3,0,Yes,No,No,y,Male,0,0,No,0.47,0.006666667,NA,NA,NA,NA,0,6197,w,0,0,0,6197
DG4_W_4,DG4_W,DG4_W4_021220,5,DG4_W_5,1,Yes,No,Yes,y,Female,14.45226131,0,No,0.473333333,0.066666667,3.98,57.52,8,1,0,6197,w,2.010050251,0.251256281,0,6197
DG4_W_4,DG4_W,DG4_W4_021220,5,DG4_W_6,0,No,Yes,Yes,y,Male,0,0,No,0.29,0.116666667,NA,NA,NA,NA,0,6197,w,0,0,0,6310
DG4_W_4,DG4_W,DG4_W4_021220,5,DG4_W_7,0,No,No,No,y,Male,15.94974874,0,No,0.313333333,0.043333333,3.98,63.48,6,0,0,6197,w,1.507537688,0,0,6310
DG4_W_4,DG4_W,DG4_W4_021220,5,DG4_W_8,0,No,No,No,y,Female,0,0,No,0.403333333,0.046666667,NA,NA,NA,NA,0,6197,w,0,0,0,6310
DG4_W_4,DG4_W,DG4_W4_021220,5,DG4_W_9,0,No,No,Yes,y,Female,0,0,No,0.32,0.086666667,NA,NA,NA,NA,0,6197,w,0,0,0,6310
DG4_W_1,DG4_W,DG4_W1_021220,6,DG4_W_10,0,No,No,Yes,y,Female,5.415238597,0,No,0.473333333,0.02,7.586,41.08,3,0,0,6197,m,0.395465331,0,0,6310
DG4_W_1,DG4_W,DG4_W1_021220,6,DG4_W_2,0,Yes,No,No,y,Male,7.882942262,0,No,0.57,0.073333333,7.586,59.8,4,0,0,6197,m,0.527287108,0,0,6197
DG4_W_1,DG4_W,DG4_W1_021220,6,DG4_W_3,0,Yes,No,No,y,Male,6.817822304,0,No,0.47,0.006666667,7.586,51.72,3,1,0,6197,m,0.395465331,0.131821777,0,6197
DG4_W_1,DG4_W,DG4_W1_021220,6,DG4_W_4,0,Yes,No,Yes,y,Female,3.791194305,0,No,0.616666667,0.106666667,7.586,28.76,2,0,0,6197,m,0.263643554,0,0,6197
DG4_W_1,DG4_W,DG4_W1_021220,6,DG4_W_5,0,Yes,No,Yes,y,Female,12.33324545,0,No,0.473333333,0.066666667,7.586,93.56,8,1,0,6197,m,1.054574216,0.131821777,0,6197
DG4_W_1,DG4_W,DG4_W1_021220,6,DG4_W_6,0,No,No,Yes,y,Male,0.448194042,0,No,0.29,0.116666667,7.586,3.4,1,0,0,6197,m,0.131821777,0,0,6310
DG4_W_1,DG4_W,DG4_W1_021220,6,DG4_W_7,0,No,No,No,y,Male,0.442921171,0.165947561,No,0.313333333,0.043333333,7.586,3.36,1,0,1,6197,m,0.131821777,0,0,6310
DG4_W_1,DG4_W,DG4_W1_021220,6,DG4_W_8,0,No,No,No,y,Female,8.990245189,0,No,0.403333333,0.046666667,7.586,68.2,8,0,0,6197,m,1.054574216,0,0,6310
DG4_W_1,DG4_W,DG4_W1_021220,6,DG4_W_9,1,No,Yes,Yes,y,Female,20.09491168,0,No,0.32,0.086666667,7.586,152.44,6,0,0,6197,m,0.790930662,0,0,6310
DG4_W_7,DG4_W,DG4_W7_031220,7,DG4_W_1,0,No,No,Yes,n,Male,0,0,No,0.21,0.043333333,NA,NA,NA,NA,0,6310,m,0,0,0,6197
DG4_W_7,DG4_W,DG4_W7_031220,7,DG4_W_10,0,Yes,No,Yes,n,Female,0,0,No,0.473333333,0.02,NA,NA,NA,NA,0,6310,m,0,0,0,6310
DG4_W_7,DG4_W,DG4_W7_031220,7,DG4_W_2,0,No,No,No,n,Male,0,0,No,0.57,0.073333333,NA,NA,NA,NA,0,6310,m,0,0,0,6197
DG4_W_7,DG4_W,DG4_W7_031220,7,DG4_W_3,0,No,No,No,n,Male,0,0,No,0.47,0.006666667,NA,NA,NA,NA,0,6310,m,0,0,0,6197
DG4_W_7,DG4_W,DG4_W7_031220,7,DG4_W_4,0,No,No,Yes,n,Female,0,0,No,0.616666667,0.106666667,NA,NA,NA,NA,0,6310,m,0,0,0,6197
DG4_W_7,DG4_W,DG4_W7_031220,7,DG4_W_5,1,No,No,Yes,n,Female,15.42319749,0,No,0.473333333,0.066666667,0.850666667,13.12,2,0,0,6310,m,2.351097178,0,0,6197
DG4_W_7,DG4_W,DG4_W7_031220,7,DG4_W_6,0,Yes,No,Yes,n,Male,0,0,No,0.29,0.116666667,NA,NA,NA,NA,0,6310,m,0,0,0,6310
DG4_W_7,DG4_W,DG4_W7_031220,7,DG4_W_8,0,Yes,No,No,n,Female,17.91536049,0,No,0.403333333,0.046666667,0.850666667,15.24,1,0,0,6310,m,1.175548589,0,0,6310
DG4_W_7,DG4_W,DG4_W7_031220,7,DG4_W_9,0,Yes,No,Yes,n,Female,0,0,No,0.32,0.086666667,NA,NA,NA,NA,0,6310,m,0,0,0,6310
DG4_W_2,DG4_W,DG4_W2_031220,8,DG4_W_1,0,Yes,No,Yes,n,Male,0,0,No,0.21,0.043333333,NA,NA,NA,NA,0,6197,m,0,0,0,6197
DG4_W_2,DG4_W,DG4_W2_031220,8,DG4_W_10,0,No,No,Yes,n,Female,14.9339207,0,No,0.473333333,0.02,2.118666667,31.64,1,1,0,6197,m,0.471994965,0.471994965,0,6310
DG4_W_2,DG4_W,DG4_W2_031220,8,DG4_W_3,0,Yes,No,No,n,Male,0,0,No,0.47,0.006666667,NA,NA,NA,NA,0,6197,m,0,0,0,6197
DG4_W_2,DG4_W,DG4_W2_031220,8,DG4_W_4,0,Yes,No,Yes,n,Female,0,0,No,0.616666667,0.106666667,NA,NA,NA,NA,0,6197,m,0,0,0,6197
DG4_W_2,DG4_W,DG4_W2_031220,8,DG4_W_5,0,Yes,No,Yes,n,Female,12.08307111,0,No,0.473333333,0.066666667,2.118666667,25.6,3,2,0,6197,m,1.415984896,0.943989931,0,6197
DG4_W_2,DG4_W,DG4_W2_031220,8,DG4_W_6,0,No,No,Yes,n,Male,0,0,No,0.29,0.116666667,NA,NA,NA,NA,0,6197,m,0,0,0,6310
DG4_W_2,DG4_W,DG4_W2_031220,8,DG4_W_7,0,No,No,Yes,n,Male,0,0,No,0.313333333,0.043333333,NA,NA,NA,NA,0,6197,m,0,0,0,6310
DG4_W_2,DG4_W,DG4_W2_031220,8,DG4_W_8,0,No,No,No,n,Female,2.076777847,0,No,0.403333333,0.046666667,2.118666667,4.4,1,0,0,6197,m,0.471994965,0,0,6310
DG4_W_2,DG4_W,DG4_W2_031220,8,DG4_W_9,1,No,No,Yes,n,Female,51.50409061,0,No,0.32,0.086666667,2.118666667,109.12,3,0,0,6197,m,1.415984896,0,0,6310
DG4_W_3,DG4_W,DG4_W3_041220,9,DG4_W_1,0,Yes,No,Yes,n,Male,0,0,No,0.21,0.043333333,NA,NA,NA,NA,0,6197,m,0,0,0,6197
DG4_W_3,DG4_W,DG4_W3_041220,9,DG4_W_10,0,No,No,Yes,n,Female,0,0,No,0.473333333,0.02,NA,NA,NA,NA,0,6197,m,0,0,0,6310
DG4_W_3,DG4_W,DG4_W3_041220,9,DG4_W_2,0,Yes,No,Yes,n,Male,1.914371421,0,No,0.57,0.073333333,2.444666667,4.68,1,0,0,6197,m,0.409053722,0,0,6197
DG4_W_3,DG4_W,DG4_W3_041220,9,DG4_W_4,0,Yes,No,Yes,n,Female,22.59612762,0,No,0.616666667,0.106666667,2.444666667,55.24,3,1,0,6197,m,1.227161167,0.409053722,0,6197
DG4_W_3,DG4_W,DG4_W3_041220,9,DG4_W_5,1,Yes,No,Yes,n,Female,5.252249795,0,No,0.473333333,0.066666667,2.444666667,12.84,2,0,0,6197,m,0.818107445,0,0,6197
DG4_W_3,DG4_W,DG4_W3_041220,9,DG4_W_6,0,No,No,Yes,n,Male,0,0,No,0.29,0.116666667,NA,NA,NA,NA,0,6197,m,0,0,0,6310
DG4_W_3,DG4_W,DG4_W3_041220,9,DG4_W_7,0,No,No,Yes,n,Male,0,0,No,0.313333333,0.043333333,NA,NA,NA,NA,0,6197,m,0,0,0,6310
DG4_W_3,DG4_W,DG4_W3_041220,9,DG4_W_8,0,No,No,No,n,Female,2.797927461,0,No,0.403333333,0.046666667,2.444666667,6.84,1,0,0,6197,m,0.409053722,0,0,6310
DG4_W_3,DG4_W,DG4_W3_041220,9,DG4_W_9,0,No,No,Yes,n,Female,17.50749932,0.169453231,No,0.32,0.086666667,2.444666667,42.8,3,1,1,6197,m,1.227161167,0.409053722,0,6310
DG4_W_8,DG4_W,DG4_W8_041220,10,DG4_W_1,0,No,No,Yes,n,Male,0,0,No,0.21,0.043333333,NA,NA,NA,NA,0,6310,w,0,0,0,6197
DG4_W_8,DG4_W,DG4_W8_041220,10,DG4_W_10,0,Yes,No,Yes,n,Female,10.60709655,0,No,0.473333333,0.02,16.966,179.96,1,0,0,6310,w,0.058941412,0,0,6310
DG4_W_8,DG4_W,DG4_W8_041220,10,DG4_W_2,1,No,No,Yes,n,Male,8.249440057,0,No,0.57,0.073333333,16.966,139.96,3,2,0,6310,w,0.176824237,0.117882824,0,6197
DG4_W_8,DG4_W,DG4_W8_041220,10,DG4_W_3,0,No,No,Yes,n,Male,0,0,No,0.47,0.006666667,NA,NA,NA,NA,0,6310,w,0,0,0,6197
DG4_W_8,DG4_W,DG4_W8_041220,10,DG4_W_4,0,No,No,Yes,n,Female,0,0.164962059,No,0.616666667,0.106666667,16.966,0,0,0,1,6310,w,0,0,0,6197
DG4_W_8,DG4_W,DG4_W8_041220,10,DG4_W_5,0,No,No,Yes,n,Female,37.69656961,0,No,0.473333333,0.066666667,16.966,639.56,3,1,0,6310,w,0.176824237,0.058941412,0,6197
DG4_W_8,DG4_W,DG4_W8_041220,10,DG4_W_6,0,Yes,No,Yes,n,Male,0.271130496,0,No,0.29,0.116666667,16.966,4.6,1,0,0,6310,w,0.058941412,0,0,6310
DG4_W_8,DG4_W,DG4_W8_041220,10,DG4_W_7,0,Yes,No,Yes,n,Male,0,0,No,0.313333333,0.043333333,NA,NA,NA,NA,0,6310,w,0,0,0,6310
DG4_W_8,DG4_W,DG4_W8_041220,10,DG4_W_9,0,Yes,No,Yes,n,Female,23.61192974,0,No,0.32,0.086666667,16.966,400.6,3,2,0,6310,w,0.176824237,0.117882824,0,6310
DG5_F_8,DG5_F,DG5_F8_010221,1,DG5_F_1,0,No,No,No,n,Male,4.684788895,0.17541808,No,0.076666666,0.09,4.610666667,21.6,2,1,1,6407,m,0.43377675,0.216888375,0,6421
DG5_F_8,DG5_F,DG5_F8_010221,1,DG5_F_10,0,Yes,No,No,n,Female,19.23366107,0,No,0.033333333,0.026666667,4.610666667,88.68,4,0,0,6407,m,0.867553499,0,0,6407
DG5_F_8,DG5_F,DG5_F8_010221,1,DG5_F_2,0,No,No,No,n,Male,0,0,No,0.11,0.05,NA,NA,NA,NA,0,6407,m,0,0,0,6421
DG5_F_8,DG5_F,DG5_F8_010221,1,DG5_F_3,0,No,No,No,n,Female,0,0,No,0.113333333,0.073333333,NA,NA,NA,NA,0,6407,m,0,0,0,6421
DG5_F_8,DG5_F,DG5_F8_010221,1,DG5_F_4,1,No,No,No,n,Female,10.34991324,0,No,0.053333333,0.043333333,4.610666667,47.72,3,2,0,6407,m,0.650665124,0.43377675,0,6421
DG5_F_8,DG5_F,DG5_F8_010221,1,DG5_F_5,0,No,No,No,n,Female,0,0,No,0.093333334,0.016666667,NA,NA,NA,NA,0,6407,m,0,0,0,6421
DG5_F_8,DG5_F,DG5_F8_010221,1,DG5_F_6,0,Yes,No,No,n,Male,0,0,No,0.103333333,0.043333333,NA,NA,NA,NA,0,6407,m,0,0,0,6407
DG5_F_8,DG5_F,DG5_F8_010221,1,DG5_F_7,0,Yes,No,No,n,Male,0,0,No,0.066666667,0.04,NA,NA,NA,NA,0,6407,m,0,0,0,6407
DG5_F_8,DG5_F,DG5_F8_010221,1,DG5_F_9,0,Yes,No,No,n,Female,0.676691729,0,No,0.05,0.046666667,4.610666667,3.12,1,1,0,6407,m,0.216888375,0.216888375,0,6407
DG5_F_10,DG5_F,DG5_F10_010221,2,DG5_F_1,0,No,No,No,n,Male,4.147928994,0,No,0.076666666,0.09,6.76,28.04,2,0,0,6407,w,0.295857988,0,0,6421
DG5_F_10,DG5_F,DG5_F10_010221,2,DG5_F_2,0,No,No,No,n,Male,2.763313609,0,No,0.11,0.05,6.76,18.68,3,0,0,6407,w,0.443786982,0,0,6421
DG5_F_10,DG5_F,DG5_F10_010221,2,DG5_F_3,0,No,No,No,n,Female,11.94674556,0.17529508,No,0.113333333,0.073333333,6.76,80.76,2,0,1,6407,w,0.295857988,0,0,6421
DG5_F_10,DG5_F,DG5_F10_010221,2,DG5_F_4,0,No,No,No,n,Female,4.094674556,0,No,0.053333333,0.043333333,6.76,27.68,3,0,0,6407,w,0.443786982,0,0,6421
DG5_F_10,DG5_F,DG5_F10_010221,2,DG5_F_5,0,No,No,No,n,Female,0,0,No,0.093333334,0.016666667,NA,NA,NA,NA,0,6407,w,0,0,0,6421
DG5_F_10,DG5_F,DG5_F10_010221,2,DG5_F_6,0,Yes,No,No,n,Male,5.082840237,0,No,0.103333333,0.043333333,6.76,34.36,4,0,0,6407,w,0.591715976,0,0,6407
DG5_F_10,DG5_F,DG5_F10_010221,2,DG5_F_7,0,Yes,No,No,n,Male,1.568047337,0,No,0.066666667,0.04,6.76,10.6,2,1,0,6407,w,0.295857988,0.147928994,0,6407
DG5_F_10,DG5_F,DG5_F10_010221,2,DG5_F_8,0,Yes,No,Yes,n,Male,1.934911243,0,No,0.103333333,0.013333333,6.76,13.08,1,0,0,6407,w,0.147928994,0,0,6407
DG5_F_10,DG5_F,DG5_F10_010221,2,DG5_F_9,1,Yes,No,No,n,Female,34.66863905,0,Yes,0.05,0.046666667,6.76,234.36,9,1,0,6407,w,1.331360947,0.147928994,0.019477231,6407
DG5_F_3,DG5_F,DG5_F3_020221,3,DG5_F_1,1,Yes,No,No,n,Male,44.57405987,0,No,0.076666666,0.09,1.737333333,77.44,2,1,0,6421,w,1.151189563,0.57559478100000006,0,6421
DG5_F_3,DG5_F,DG5_F3_020221,3,DG5_F_10,0,No,No,Yes,n,Female,19.10974674,0.25625694,No,0.033333333,0.026666667,1.737333333,33.2,3,0,1,6421,w,1.726784344,0,0,6407
DG5_F_3,DG5_F,DG5_F3_020221,3,DG5_F_2,0,Yes,No,No,n,Male,0,0,No,0.11,0.05,NA,NA,NA,NA,0,6421,w,0,0,0,6421
DG5_F_3,DG5_F,DG5_F3_020221,3,DG5_F_4,0,Yes,No,No,n,Female,0,0,No,0.053333333,0.043333333,1.737333333,0,0,1,0,6421,w,0,0.57559478100000006,0,6421
DG5_F_3,DG5_F,DG5_F3_020221,3,DG5_F_5,0,Yes,No,No,n,Female,0,0.25625694,Yes,0.093333334,0.016666667,1.737333333,0,0,0,1,6421,w,0,0,0.014236497,6421
DG5_F_3,DG5_F,DG5_F3_020221,3,DG5_F_6,0,No,No,No,n,Male,3.269378358,0,No,0.103333333,0.043333333,1.737333333,5.68,1,0,0,6421,w,0.57559478100000006,0,0,6407
DG5_F_3,DG5_F,DG5_F3_020221,3,DG5_F_7,0,No,No,No,n,Male,0,0,Yes,0.066666667,0.04,1.737333333,0,0,1,0,6421,w,0,0.57559478100000006,0.033560168,6407
DG5_F_3,DG5_F,DG5_F3_020221,3,DG5_F_8,0,No,No,Yes,n,Male,0,0,No,0.103333333,0.013333333,NA,NA,NA,NA,0,6421,w,0,0,0,6407
DG5_F_3,DG5_F,DG5_F3_020221,3,DG5_F_9,0,No,No,No,n,Female,0,0,No,0.05,0.046666667,NA,NA,NA,NA,0,6421,w,0,0,0,6407
DG5_F_4,DG5_F,DG5_F4_020221,4,DG5_F_1,0,Yes,No,No,y,Male,4.958339024,0,No,0.076666666,0.09,4.880666667,24.2,1,0,0,6421,w,0.204890042,0,0,6421
DG5_F_4,DG5_F,DG5_F4_020221,4,DG5_F_10,0,No,No,Yes,y,Female,8.482447752,0,No,0.033333333,0.026666667,4.880666667,41.4,5,1,0,6421,w,1.024450212,0.204890042,0,6407
DG5_F_4,DG5_F,DG5_F4_020221,4,DG5_F_2,0,Yes,No,No,y,Male,0,0,No,0.11,0.05,NA,NA,NA,NA,0,6421,w,0,0,0,6421
DG5_F_4,DG5_F,DG5_F4_020221,4,DG5_F_3,0,Yes,No,Yes,y,Female,3.999453626,0,No,0.113333333,0.073333333,4.880666667,19.52,2,0,0,6421,w,0.409780085,0,0,6421
DG5_F_4,DG5_F,DG5_F4_020221,4,DG5_F_5,0,Yes,No,No,y,Female,0,0,No,0.093333334,0.016666667,NA,NA,NA,NA,0,6421,w,0,0,0,6421
DG5_F_4,DG5_F,DG5_F4_020221,4,DG5_F_6,0,No,No,No,y,Male,0.38929108,0,No,0.103333333,0.043333333,4.880666667,1.9,1,0,0,6421,w,0.204890042,0,0,6407
DG5_F_4,DG5_F,DG5_F4_020221,4,DG5_F_7,0,No,No,No,y,Male,0,0,No,0.066666667,0.04,NA,NA,NA,NA,0,6421,w,0,0,0,6407
DG5_F_4,DG5_F,DG5_F4_020221,4,DG5_F_8,0,No,Yes,Yes,y,Male,0,0,No,0.103333333,0.013333333,NA,NA,NA,NA,0,6421,w,0,0,0,6407
DG5_F_4,DG5_F,DG5_F4_020221,4,DG5_F_9,1,No,No,No,y,Female,32.29886627,0.17393321,No,0.05,0.046666667,4.880666667,157.64,12,2,1,6421,w,2.458680508,0.409780085,0,6407
DG5_F_1,DG5_F,DG5_F1_030221,5,DG5_F_10,0,No,No,Yes,y,Female,3.934,0.347826087,No,0.033333333,0.026666667,20,78.68,6,0,1,6421,m,0.3,0,0,6407
DG5_F_1,DG5_F,DG5_F1_030221,5,DG5_F_2,0,Yes,No,No,y,Male,3.27,0.173913043,No,0.11,0.05,20,65.4,4,0,1,6421,m,0.2,0,0,6421
DG5_F_1,DG5_F,DG5_F1_030221,5,DG5_F_3,0,Yes,Yes,Yes,y,Female,0.342,0,No,0.113333333,0.073333333,20,6.84,1,0,0,6421,m,0.05,0,0,6421
DG5_F_1,DG5_F,DG5_F1_030221,5,DG5_F_4,0,Yes,No,Yes,y,Female,1.592,0.173913043,No,0.053333333,0.043333333,20,31.84,3,1,1,6421,m,0.15,0.05,0,6421
DG5_F_1,DG5_F,DG5_F1_030221,5,DG5_F_5,0,Yes,No,No,y,Female,2.902,0,No,0.093333334,0.016666667,20,58.04,5,0,0,6421,m,0.25,0,0,6421
DG5_F_1,DG5_F,DG5_F1_030221,5,DG5_F_6,0,No,No,No,y,Male,2.428,0.173913043,No,0.103333333,0.043333333,20,48.56,5,2,1,6421,m,0.25,0.1,0,6407
DG5_F_1,DG5_F,DG5_F1_030221,5,DG5_F_7,0,No,No,No,y,Male,0.426,0,No,0.066666667,0.04,20,8.52,1,1,0,6421,m,0.05,0.05,0,6407
DG5_F_1,DG5_F,DG5_F1_030221,5,DG5_F_8,0,No,No,Yes,y,Male,0,0,No,0.103333333,0.013333333,NA,NA,NA,NA,0,6421,m,0,0,0,6407
DG5_F_1,DG5_F,DG5_F1_030221,5,DG5_F_9,0,No,No,No,y,Female,6.494,0.173913043,No,0.05,0.046666667,20,129.88,15,3,1,6421,m,0.75,0.15,0,6407
DG5_F_2,DG5_F,DG5_F2_030221,6,DG5_F_1,0,Yes,No,Yes,n,Male,0,0,No,0.076666666,0.09,NA,NA,NA,NA,0,6421,m,0,0,0,6421
DG5_F_2,DG5_F,DG5_F2_030221,6,DG5_F_10,1,No,No,Yes,n,Female,16.05674441,0.140213124,No,0.033333333,0.026666667,2.772666667,44.52,3,1,1,6421,m,1.081990863,0.360663621,0,6407
DG5_F_2,DG5_F,DG5_F2_030221,6,DG5_F_3,0,Yes,No,Yes,n,Female,13.43111325,0.140213124,No,0.113333333,0.073333333,2.772666667,37.24,2,1,1,6421,m,0.721327242,0.360663621,0,6421
